ActivityStartDate,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,StatisticalBaseCode,MonitoringLocationIdentifier,LongitudeMeasure,LatitudeMeasure
2014-05-15,Simazine,Dissolved,41.5,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Azoxystrobin,Dissolved,9.00,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Diuron,Dissolved,806,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Fipronil,Dissolved,13.3,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Fipronil Desulfinyl,Dissolved,4.27,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Fipronil Sulfide,Dissolved,8.08,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Fipronil Sulfone,Dissolved,4.96,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Myclobutanil,Dissolved,12.9,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Propiconazole,Dissolved,12.9,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Tebuconazole,Dissolved,42.6,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Terbuthylazine,Dissolved,5.69,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Acetaminophen,Dissolved,6.88,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Pseudoephedrine/Ephedrine mix,Dissolved,0.83,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,"Acetamide, 2-(diethylamino)-N-(2,6-dimethylphenyl)-",Dissolved,3.95,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Nitrite,Dissolved,0.024,mg/l asNO2,,USGS-02336410,-84.26214,33.50176
2014-05-15,"1-(3,4-dichlorophenyl)-3-methyl urea",Dissolved,23.5,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,4-Hydroxychlorothalonil,Dissolved,44.1,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Imidacloprid,Dissolved,68.6,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Metalaxyl,Dissolved,4.94,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,"2,4-D",Dissolved,1540,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Acephate,Dissolved,32.7,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Bromacil,Dissolved,18.3,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,"2-Chloro-4,6-diamino-s-triazine",Dissolved,44.0,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,2-Chloro-4-isopropylamino-6-amino-s-triazine,Dissolved,7.88,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Metribuzin DA,Dissolved,2.22,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Hydroxysimazine,Dissolved,25.3,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Nitrate,Dissolved,1.39,mg/l asNO3,,USGS-02336410,-84.26214,33.50176
2014-05-15,2-Hydroxyatrazine,Dissolved,3.81,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Oryzalin,Dissolved,18.3,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Propoxur,Dissolved,2.47,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Sulfentrazone,Dissolved,13.3,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Sulfometuron methyl,Dissolved,23.8,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Tebuthiuron,Dissolved,6.15,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Triclopyr,Dissolved,193,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Suspended Sediment Concentration (SSC),Suspended,77,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Suspended Sediment Concentration (SSC),Suspended,57,mg/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Suspended Sediment Discharge,Suspended,18,tons/day,,USGS-02336410,-84.26214,33.50176
2014-05-15,3-Phenoxybenzoic acid-13C6,Dissolved,111,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Acetochlor-d11,Dissolved,102,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Alachlor-d13,Dissolved,106,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Carbaryl-d7,Dissolved,101,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Carbendazim-d4,Dissolved,101,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Carbofuran-D3,Dissolved,115,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Deethylatrazine-d6,Dissolved,75.6,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Diazinon-D10,Dissolved,124,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Diflubenzuron-d4,Dissolved,105,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Hexazinone-d6,Dissolved,104,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Linuron-d6,Dissolved,108,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Malathion-D10,Dissolved,105,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Metolachlor-d6,Dissolved,105,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Nicosulfuron-d6,Dissolved,111,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Tebuconazole-d6,Dissolved,102,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Thiobencarb-d10,Dissolved,107,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,cis-Permethrin-13C6,Dissolved,117,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Butachlor ESA,Dissolved,116,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Dimethachlor sulfonic acid,Dissolved,119,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Diuron-d6,Dissolved,104,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Thiabendazole-d4,Dissolved,106,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Albuterol-d9,Dissolved,119,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Diltiazem-d3,Dissolved,122,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Trimethoprim-d9,Dissolved,108,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Acetaminophen-d3,Dissolved,131,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Norfluoxetine-d6,Dissolved,87.0,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Methadone-d9,Dissolved,119,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Oxycodone-d3,Dissolved,117,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Hydrocodone-d3,Dissolved,106,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Temazepam-d5,Dissolved,106,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Caffeine-trimethyl-13C3,Dissolved,108,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Sulfamethoxazole-13C6,Dissolved,126,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Cotinine-d3,Dissolved,110,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Amphetamine-d6,Dissolved,111,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Codeine-d6,Dissolved,120,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Pseudoephedrine-d3,Dissolved,114,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Diphenhydramine-d3,Dissolved,113,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Fluoxetine-d6,Dissolved,92.6,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Diazepam-D5,Dissolved,103,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,"2,4-D-d3",Dissolved,118,%,,USGS-02336410,-84.26214,33.50176
2014-06-06,Organic carbon,Dissolved,3.4,mg/l,,USGS-02336410,-84.26214,33.50176
2014-06-06,Methylmercury(1+),Recoverable,0.12,ng/l,,USGS-02336410,-84.26214,33.50176
2014-06-06,Mercury,Total,2.59,ng/l,,USGS-02336410,-84.26214,33.50176
2014-06-06,UV 254,Dissolved,0.078,units/cm,,USGS-02336410,-84.26214,33.50176
2014-06-06,UV 254,Dissolved,2.3,L/mgDOC*m,,USGS-02336410,-84.26214,33.50176
2014-05-15,Organic carbon,Dissolved,4.3,mg/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Toluene,Recoverable,0.07,ug/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Tetrachloroethylene,Recoverable,0.040,ug/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Isobutyl alcohol-d6,Total,115,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Butyraldehyde,Total,0.06,ug/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,tert-Butanol,Recoverable,0.38,ug/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Pentanal,Recoverable,0.046,ug/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Cyclohexanone,Total,0.52,ug/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,Methyl tert-butyl ether,Recoverable,0.02,ug/l,,USGS-02336410,-84.26214,33.50176
2014-05-15,1-Bromo-3-chloropropane-d6,Total,69.8,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Tetrahydrofuran-d8,Recoverable,88.8,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,p-Bromofluorobenzene,Total,66.9,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Toluene-d8,Total,89.2,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,p-Bromofluorobenzene,Total,93.5,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,Toluene-d8,Total,98.4,%,,USGS-02336410,-84.26214,33.50176
2014-05-15,"1,2-Dichloroethane-d4",Total,107,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Stream width measure,,18.0,ft,,USGS-02336410,-84.26214,33.50176
2014-05-08,"Temperature, water",,19.6,deg C,,USGS-02336410,-84.26214,33.50176
2014-05-08,Barometric pressure,,744,mm/Hg,,USGS-02336410,-84.26214,33.50176
2014-05-08,"Stream flow, instantaneous",,17,ft3/s,,USGS-02336410,-84.26214,33.50176
2014-05-08,Number of sampling points,,11,count,,USGS-02336410,-84.26214,33.50176
2014-05-08,"Height, gage",,1.81,ft,,USGS-02336410,-84.26214,33.50176
2014-05-08,Specific conductance,Total,144,uS/cm @25C,,USGS-02336410,-84.26214,33.50176
2014-05-08,"Acidity, (H+)",Total,0.00006,mg/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Oxygen,Dissolved,8.2,mg/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Oxygen,Dissolved,91,% saturatn,,USGS-02336410,-84.26214,33.50176
2014-05-08,pH,Total,7.2,std units,,USGS-02336410,-84.26214,33.50176
2014-05-08,Organic Nitrogen,Total,0.14,mg/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Ammonia and ammonium,Dissolved,0.03,mg/l as N,,USGS-02336410,-84.26214,33.50176
2014-05-08,Nitrite,Dissolved,0.007,mg/l as N,,USGS-02336410,-84.26214,33.50176
2014-05-08,Nitrate,Dissolved,0.703,mg/l as N,,USGS-02336410,-84.26214,33.50176
2014-05-08,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.710,mg/l as N,,USGS-02336410,-84.26214,33.50176
2014-05-08,Orthophosphate,Dissolved,0.025,mg/l asPO4,,USGS-02336410,-84.26214,33.50176
2014-05-08,Phosphorus,Total,0.020,mg/l as P,,USGS-02336410,-84.26214,33.50176
2014-05-08,Orthophosphate,Dissolved,0.008,mg/l as P,,USGS-02336410,-84.26214,33.50176
2014-05-08,Organic carbon,Dissolved,1.9,mg/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,"Hardness, Ca, Mg",,45.2,mg/l CaCO3,,USGS-02336410,-84.26214,33.50176
2014-05-08,Calcium,Dissolved,12.8,mg/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Magnesium,Dissolved,3.19,mg/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Sodium,Dissolved,8.70,mg/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.56,,,USGS-02336410,-84.26214,33.50176
2014-05-08,"Sodium, percent total cations",,28,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Potassium,Dissolved,2.77,mg/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Chloride,Dissolved,11.0,mg/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Sulfate,Dissolved,6.91,mg/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,"Height, gage",,0.55,m,,USGS-02336410,-84.26214,33.50176
2014-05-08,"Stream flow, instantaneous",,0.48,m3/sec,,USGS-02336410,-84.26214,33.50176
2014-05-08,Methylmercury(1+),Recoverable,0.06,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Mercury,Total,1.00,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,UV 254,Dissolved,0.074,units/cm,,USGS-02336410,-84.26214,33.50176
2014-05-08,Imazaquin,Dissolved,7.09,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,0.88,mg/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,UV 254,Dissolved,3.9,L/mgDOC*m,,USGS-02336410,-84.26214,33.50176
2014-05-08,Atrazine,Dissolved,5.23,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Simazine,Dissolved,20.6,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Azoxystrobin,Dissolved,3.81,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Diuron,Dissolved,20.8,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Fipronil,Dissolved,2.91,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Fipronil Sulfone,Dissolved,3.57,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Propiconazole,Dissolved,4.55,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Tebuconazole,Dissolved,13.0,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Nitrate,Dissolved,3.11,mg/l asNO3,,USGS-02336410,-84.26214,33.50176
2014-05-08,Imidacloprid,Dissolved,23.5,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Metalaxyl,Dissolved,2.39,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Nitrite,Dissolved,0.023,mg/l asNO2,,USGS-02336410,-84.26214,33.50176
2014-05-08,Diazinon-D10,Dissolved,109,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Desisopropyl atrazine,Dissolved,18.8,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Desulfinylfipronil amide,Dissolved,5.6,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Tebuthiuron TP 104,Dissolved,1.57,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,"1H-Pyrazole-3-carboxamide, 5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-[(trifluoromethyl)sulfinyl]-",Dissolved,15.8,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Hydroxysimazine,Dissolved,19.8,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Deethylatrazine-d6,Dissolved,88.1,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Sulfometuron methyl,Dissolved,6.87,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Tebuthiuron,Dissolved,5.71,ng/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Suspended Sediment Concentration (SSC),Suspended,100,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Ammonia and ammonium,Dissolved,0.039,mg/l NH4,,USGS-02336410,-84.26214,33.50176
2014-05-08,Suspended Sediment Concentration (SSC),Suspended,3,mg/l,,USGS-02336410,-84.26214,33.50176
2014-05-08,Suspended Sediment Discharge,Suspended,0.14,tons/day,,USGS-02336410,-84.26214,33.50176
2014-05-08,Specific conductance,Total,141,uS/cm @25C,,USGS-02336410,-84.26214,33.50176
2014-05-08,3-Phenoxybenzoic acid-13C6,Dissolved,104,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Acetochlor-d11,Dissolved,109,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Alachlor-d13,Dissolved,95.2,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Carbaryl-d7,Dissolved,100,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Carbendazim-d4,Dissolved,99.1,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Carbofuran-D3,Dissolved,104,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Diflubenzuron-d4,Dissolved,90.7,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Hexazinone-d6,Dissolved,109,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Linuron-d6,Dissolved,104,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Malathion-D10,Dissolved,91.8,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Metolachlor-d6,Dissolved,104,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Nicosulfuron-d6,Dissolved,102,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Tebuconazole-d6,Dissolved,105,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Thiobencarb-d10,Dissolved,96.9,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,cis-Permethrin-13C6,Dissolved,78.9,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Butachlor ESA,Dissolved,122,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Dimethachlor sulfonic acid,Dissolved,120,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,Diuron-d6,Dissolved,102,%,,USGS-02336410,-84.26214,33.50176
2014-05-08,"2,4-D-d3",Dissolved,109,%,,USGS-02336410,-84.26214,33.50176
2014-04-10,Organic carbon,Dissolved,2.3,mg/l,,USGS-02336410,-84.26214,33.50176
2014-04-10,Methylmercury(1+),Recoverable,0.05,ng/l,,USGS-02336410,-84.26214,33.50176
2014-04-10,Mercury,Total,2.46,ng/l,,USGS-02336410,-84.26214,33.50176
2014-04-10,UV 254,Dissolved,0.070,units/cm,,USGS-02336410,-84.26214,33.50176
2014-04-10,UV 254,Dissolved,3.0,L/mgDOC*m,,USGS-02336410,-84.26214,33.50176
2014-04-17,Stream width measure,,32.0,ft,,USGS-02336410,-84.26214,33.50176
2014-04-17,"Temperature, water",,12.6,deg C,,USGS-02336410,-84.26214,33.50176
2014-04-17,Barometric pressure,,750,mm/Hg,,USGS-02336410,-84.26214,33.50176
2014-04-17,Wind velocity,,5.0,mph,,USGS-02336410,-84.26214,33.50176
2014-04-17,"Stream flow, instantaneous",,37,ft3/s,,USGS-02336410,-84.26214,33.50176
2014-04-17,Number of sampling points,,10,count,,USGS-02336410,-84.26214,33.50176
2014-04-17,"Height, gage",,2.02,ft,,USGS-02336410,-84.26214,33.50176
2014-04-17,Specific conductance,Total,118,uS/cm @25C,,USGS-02336410,-84.26214,33.50176
2014-04-17,"Acidity, (H+)",Total,0.00006,mg/l,,USGS-02336410,-84.26214,33.50176
2014-04-17,Oxygen,Dissolved,10.2,mg/l,,USGS-02336410,-84.26214,33.50176
2014-04-17,Oxygen,Dissolved,97,% saturatn,,USGS-02336410,-84.26214,33.50176
2014-04-17,pH,Total,7.2,std units,,USGS-02336410,-84.26214,33.50176
2014-04-17,Nitrite,Dissolved,0.003,mg/l as N,,USGS-02336410,-84.26214,33.50176
2014-04-17,Nitrate,Dissolved,0.515,mg/l as N,,USGS-02336410,-84.26214,33.50176
2014-04-17,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.518,mg/l as N,,USGS-02336410,-84.26214,33.50176
2014-04-17,Orthophosphate,Dissolved,0.018,mg/l asPO4,,USGS-02336410,-84.26214,33.50176
2014-04-17,Phosphorus,Total,0.022,mg/l as P,,USGS-02336410,-84.26214,33.50176
2014-04-17,Orthophosphate,Dissolved,0.006,mg/l as P,,USGS-02336410,-84.26214,33.50176
2014-04-17,"Hardness, Ca, Mg",,38.6,mg/l CaCO3,,USGS-02336410,-84.26214,33.50176
2014-04-17,Calcium,Dissolved,11.3,mg/l,,USGS-02336410,-84.26214,33.50176
2014-04-17,Magnesium,Dissolved,2.51,mg/l,,USGS-02336410,-84.26214,33.50176
2014-04-17,Sodium,Dissolved,6.22,mg/l,,USGS-02336410,-84.26214,33.50176
2014-04-17,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.44,,,USGS-02336410,-84.26214,33.50176
2014-04-17,"Sodium, percent total cations",,24,%,,USGS-02336410,-84.26214,33.50176
2014-04-17,Potassium,Dissolved,2.63,mg/l,,USGS-02336410,-84.26214,33.50176
2014-04-17,Chloride,Dissolved,8.04,mg/l,,USGS-02336410,-84.26214,33.50176
2014-04-17,Sulfate,Dissolved,6.99,mg/l,,USGS-02336410,-84.26214,33.50176
2014-04-17,"Height, gage",,0.62,m,,USGS-02336410,-84.26214,33.50176
2014-04-17,"Stream flow, instantaneous",,1.0,m3/sec,,USGS-02336410,-84.26214,33.50176
2014-04-17,Aminomethylphosphonic acid,Dissolved,0.24,ug/l,,USGS-02336410,-84.26214,33.50176
2014-04-17,Glyphosate,Dissolved,0.22,ug/l,,USGS-02336410,-84.26214,33.50176
2014-04-17,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,0.74,mg/l,,USGS-02336410,-84.26214,33.50176
2014-04-17,Atrazine,Dissolved,5.30,ng/l,,USGS-02336410,-84.26214,33.50176
2014-04-17,Simazine,Dissolved,79.1,ng/l,,USGS-02336410,-84.26214,33.50176
2014-04-17,Azoxystrobin,Dissolved,1.56,ng/l,,USGS-02336410,-84.26214,33.50176
