ActivityStartDate,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,StatisticalBaseCode,MonitoringLocationIdentifier,LongitudeMeasure,LatitudeMeasure
2010-04-08,Total dissolved solids,Dissolved,45,mg/l,,USGS-02336313,-84.26191,33.49179
2010-04-08,Total dissolved solids,Dissolved,0.06,tons/ac ft,,USGS-02336313,-84.26191,33.49179
2010-04-08,Suspended Sediment Concentration (SSC),Suspended,60,%,,USGS-02336313,-84.26191,33.49179
2010-04-08,Nitrate,Dissolved,2.06,mg/l asNO3,,USGS-02336313,-84.26191,33.49179
2010-04-08,Nitrite,Dissolved,0.057,mg/l asNO2,,USGS-02336313,-84.26191,33.49179
2010-04-08,"Stream flow, mean, storm event",,84,ft3/s,Mean,USGS-02336313,-84.26191,33.49179
2010-04-08,Suspended Sediment Concentration (SSC),Suspended,1260,mg/l,,USGS-02336313,-84.26191,33.49179
2017-06-27,Stream width measure,,7.00,ft,,USGS-02336313,-84.26191,33.49179
2017-06-27,"Temperature, water",,20.8,deg C,,USGS-02336313,-84.26191,33.49179
2017-06-27,"Temperature, air",,20.9,deg C,,USGS-02336313,-84.26191,33.49179
2017-06-27,Barometric pressure,,745,mm/Hg,,USGS-02336313,-84.26191,33.49179
2017-06-27,Stream flow,,1.9,ft3/s,Mean,USGS-02336313,-84.26191,33.49179
2017-06-27,Number of sampling points,,1,count,,USGS-02336313,-84.26191,33.49179
2017-06-27,"Height, gage",,0.53,ft,,USGS-02336313,-84.26191,33.49179
2017-06-27,Specific conductance,Total,298,uS/cm @25C,,USGS-02336313,-84.26191,33.49179
2017-06-27,"Acidity, (H+)",Total,0.00004,mg/l,,USGS-02336313,-84.26191,33.49179
2017-06-27,Oxygen,Dissolved,8.0,mg/l,,USGS-02336313,-84.26191,33.49179
2017-06-27,Oxygen,Dissolved,92,% saturatn,,USGS-02336313,-84.26191,33.49179
2017-06-27,pH,Total,7.4,std units,,USGS-02336313,-84.26191,33.49179
2017-06-27,"Height, gage",,0.16,m,,USGS-02336313,-84.26191,33.49179
2017-06-27,Stream flow,,0.05,m3/sec,Mean,USGS-02336313,-84.26191,33.49179
2017-06-27,Fecal Coliform,,2500,cfu/100ml,,USGS-02336313,-84.26191,33.49179
2017-06-27,Escherichia coli,,1400,MPN/100 ml,,USGS-02336313,-84.26191,33.49179
2017-06-27,Total Coliform,Total,24000,MPN/100 ml,,USGS-02336313,-84.26191,33.49179
2017-06-27,Turbidity,Total,7.9,FNU,,USGS-02336313,-84.26191,33.49179
2010-01-16,Number of sampling points,,1,count,,USGS-02336313,-84.26191,33.49179
2010-01-16,Specific conductance,Total,154,uS/cm @25C,,USGS-02336313,-84.26191,33.49179
2010-01-16,"Acidity, (H+)",Total,0.00004,mg/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,pH,Total,7.4,std units,,USGS-02336313,-84.26191,33.49179
2010-01-16,Carbon dioxide,Total,2.4,mg/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,1.6,mg/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,1.0,mg/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,Nitrite,Dissolved,0.020,mg/l as N,,USGS-02336313,-84.26191,33.49179
2010-01-16,Nitrate,Dissolved,0.550,mg/l as N,,USGS-02336313,-84.26191,33.49179
2010-01-16,Kjeldahl nitrogen,Dissolved,0.47,mg/l as N,,USGS-02336313,-84.26191,33.49179
2010-01-16,Kjeldahl nitrogen,Total,1.0,mg/l as N,,USGS-02336313,-84.26191,33.49179
2010-01-16,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.57,mg/l as N,,USGS-02336313,-84.26191,33.49179
2010-01-16,Phosphorus,Total,0.276,mg/l as P,,USGS-02336313,-84.26191,33.49179
2010-01-16,Phosphorus,Dissolved,0.015,mg/l as P,,USGS-02336313,-84.26191,33.49179
2010-01-16,"Hardness, Ca, Mg",,41.4,mg/l CaCO3,,USGS-02336313,-84.26191,33.49179
2010-01-16,"Hardness, non-carbonate",Dissolved,8,mg/l CaCO3,,USGS-02336313,-84.26191,33.49179
2010-01-16,Calcium,Dissolved,12.8,mg/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,Magnesium,Dissolved,2.26,mg/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,Sodium,Dissolved,9.71,mg/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.66,,,USGS-02336313,-84.26191,33.49179
2010-01-16,"Sodium, percent total cations",,32,%,,USGS-02336313,-84.26191,33.49179
2010-01-16,Potassium,Dissolved,2.62,mg/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,Chloride,Dissolved,14.6,mg/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,Sulfate,Dissolved,17.7,mg/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,Silica,Dissolved,5.58,mg/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,Cadmium,Dissolved,0.167,ug/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,Chromium,Dissolved,0.37,ug/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,Copper,Dissolved,6.0,ug/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,Iron,Dissolved,187,ug/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,Lead,Dissolved,0.730,ug/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,Manganese,Dissolved,40.0,ug/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,Nickel,Dissolved,1.4,ug/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,Zinc,Dissolved,80.9,ug/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,Aluminum,Dissolved,171,ug/l,,USGS-02336313,-84.26191,33.49179
2010-01-16,Alkalinity,Dissolved,33.0,mg/l CaCO3,,USGS-02336313,-84.26191,33.49179
2010-01-16,"Stream flow, max, storm event",,68,ft3/s,Maximum,USGS-02336313,-84.26191,33.49179
2010-01-16,Turbidity,Total,95,FNU,,USGS-02336313,-84.26191,33.49179
2010-01-16,Suspended Sediment Concentration (SSC),Suspended,52,%,,USGS-02336313,-84.26191,33.49179
2010-01-16,Nitrate,Dissolved,2.44,mg/l asNO3,,USGS-02336313,-84.26191,33.49179
2010-01-16,Nitrite,Dissolved,0.065,mg/l asNO2,,USGS-02336313,-84.26191,33.49179
2010-01-16,"Stream flow, mean, storm event",,29,ft3/s,Mean,USGS-02336313,-84.26191,33.49179
2010-01-16,Suspended Sediment Concentration (SSC),Suspended,262,mg/l,,USGS-02336313,-84.26191,33.49179
2014-08-19,Number of sampling points,,1,count,,USGS-02336313,-84.26191,33.49179
2014-08-19,Stream width measure,,12.0,ft,,USGS-02336313,-84.26191,33.49179
2014-08-19,"Temperature, water",,23.3,deg C,,USGS-02336313,-84.26191,33.49179
2014-08-19,"Temperature, air",,25.0,deg C,,USGS-02336313,-84.26191,33.49179
2014-08-19,Barometric pressure,,741,mm/Hg,,USGS-02336313,-84.26191,33.49179
2014-08-19,Stream flow,,0.80,ft3/s,Mean,USGS-02336313,-84.26191,33.49179
2014-08-19,"Height, gage",,0.55,ft,,USGS-02336313,-84.26191,33.49179
2014-08-19,Specific conductance,Total,237,uS/cm @25C,,USGS-02336313,-84.26191,33.49179
2014-08-19,"Acidity, (H+)",Total,0.00007,mg/l,,USGS-02336313,-84.26191,33.49179
2014-08-19,Oxygen,Dissolved,6.1,mg/l,,USGS-02336313,-84.26191,33.49179
2014-08-19,Oxygen,Dissolved,73,% saturatn,,USGS-02336313,-84.26191,33.49179
2014-08-19,pH,Total,7.1,std units,,USGS-02336313,-84.26191,33.49179
2014-08-19,"Height, gage",,0.17,m,,USGS-02336313,-84.26191,33.49179
2014-08-19,Stream flow,,0.02,m3/sec,Mean,USGS-02336313,-84.26191,33.49179
2014-08-19,Escherichia coli,,31000,MPN/100 ml,,USGS-02336313,-84.26191,33.49179
2014-08-19,Turbidity,Total,20,FNU,,USGS-02336313,-84.26191,33.49179
2010-12-12,Number of sampling points,,1,count,,USGS-02336313,-84.26191,33.49179
2010-12-12,Specific conductance,Total,168,uS/cm @25C,,USGS-02336313,-84.26191,33.49179
2010-12-12,"Acidity, (H+)",Total,0.00006,mg/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,pH,Total,7.2,std units,,USGS-02336313,-84.26191,33.49179
2010-12-12,Carbon dioxide,Total,5.1,mg/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,1.7,mg/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,1.1,mg/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,Nitrite,Dissolved,0.016,mg/l as N,,USGS-02336313,-84.26191,33.49179
2010-12-12,Nitrate,Dissolved,0.566,mg/l as N,,USGS-02336313,-84.26191,33.49179
2010-12-12,Kjeldahl nitrogen,Dissolved,0.53,mg/l as N,,USGS-02336313,-84.26191,33.49179
2010-12-12,Kjeldahl nitrogen,Total,1.1,mg/l as N,,USGS-02336313,-84.26191,33.49179
2010-12-12,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.58,mg/l as N,,USGS-02336313,-84.26191,33.49179
2010-12-12,Orthophosphate,Dissolved,0.062,mg/l asPO4,,USGS-02336313,-84.26191,33.49179
2010-12-12,Phosphorus,Total,0.269,mg/l as P,,USGS-02336313,-84.26191,33.49179
2010-12-12,Phosphorus,Dissolved,0.053,mg/l as P,,USGS-02336313,-84.26191,33.49179
2010-12-12,Orthophosphate,Dissolved,0.020,mg/l as P,,USGS-02336313,-84.26191,33.49179
2010-12-12,"Hardness, Ca, Mg",,51.8,mg/l CaCO3,,USGS-02336313,-84.26191,33.49179
2010-12-12,"Hardness, non-carbonate",Dissolved,7,mg/l CaCO3,,USGS-02336313,-84.26191,33.49179
2010-12-12,Calcium,Dissolved,15.6,mg/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,Magnesium,Dissolved,3.10,mg/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,Sodium,Dissolved,9.25,mg/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.56,,,USGS-02336313,-84.26191,33.49179
2010-12-12,"Sodium, percent total cations",,27,%,,USGS-02336313,-84.26191,33.49179
2010-12-12,Potassium,Dissolved,3.08,mg/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,Chloride,Dissolved,10.3,mg/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,Sulfate,Dissolved,19.4,mg/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,Silica,Dissolved,7.92,mg/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,Cadmium,Dissolved,0.105,ug/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,Chromium,Dissolved,0.28,ug/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,Copper,Dissolved,4.3,ug/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,Iron,Dissolved,126,ug/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,Lead,Dissolved,0.796,ug/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,Manganese,Dissolved,120,ug/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,Nickel,Dissolved,1.3,ug/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,Zinc,Dissolved,59.4,ug/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,Aluminum,Dissolved,64.9,ug/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,Alkalinity,Dissolved,44.8,mg/l CaCO3,,USGS-02336313,-84.26191,33.49179
2010-12-12,"Stream flow, max, storm event",,63,ft3/s,Maximum,USGS-02336313,-84.26191,33.49179
2010-12-12,Turbidity,Total,77,FNU,,USGS-02336313,-84.26191,33.49179
2010-12-12,Total dissolved solids,Dissolved,99,mg/l,,USGS-02336313,-84.26191,33.49179
2010-12-12,Total dissolved solids,Dissolved,0.13,tons/ac ft,,USGS-02336313,-84.26191,33.49179
2010-12-12,Suspended Sediment Concentration (SSC),Suspended,65,%,,USGS-02336313,-84.26191,33.49179
2010-12-12,Nitrate,Dissolved,2.51,mg/l asNO3,,USGS-02336313,-84.26191,33.49179
2010-12-12,Nitrite,Dissolved,0.051,mg/l asNO2,,USGS-02336313,-84.26191,33.49179
2010-12-12,"Stream flow, mean, storm event",,29,ft3/s,Mean,USGS-02336313,-84.26191,33.49179
2010-12-12,Suspended Sediment Concentration (SSC),Suspended,178,mg/l,,USGS-02336313,-84.26191,33.49179
2013-09-12,"Height, gage",,0.19,m,,USGS-02336313,-84.26191,33.49179
2013-09-12,Fecal Coliform,,240,cfu/100ml,,USGS-02336313,-84.26191,33.49179
2013-09-12,"Height, gage",,0.61,ft,,USGS-02336313,-84.26191,33.49179
2013-09-12,Stream flow,,0.02,m3/sec,Mean,USGS-02336313,-84.26191,33.49179
2013-09-12,Specific conductance,Total,342,uS/cm @25C,,USGS-02336313,-84.26191,33.49179
2013-09-12,"Acidity, (H+)",Total,0.00003,mg/l,,USGS-02336313,-84.26191,33.49179
2013-09-12,"Temperature, water",,25.2,deg C,,USGS-02336313,-84.26191,33.49179
2013-09-12,"Temperature, air",,23.7,deg C,,USGS-02336313,-84.26191,33.49179
2013-09-12,Barometric pressure,,750,mm/Hg,,USGS-02336313,-84.26191,33.49179
2013-09-12,Stream flow,,0.56,ft3/s,Mean,USGS-02336313,-84.26191,33.49179
2013-09-12,Number of sampling points,,1,count,,USGS-02336313,-84.26191,33.49179
2013-09-12,Oxygen,Dissolved,9.1,mg/l,,USGS-02336313,-84.26191,33.49179
2013-09-12,Oxygen,Dissolved,112,% saturatn,,USGS-02336313,-84.26191,33.49179
2013-09-12,pH,Total,7.5,std units,,USGS-02336313,-84.26191,33.49179
2013-09-12,Escherichia coli,,220,MPN/100 ml,,USGS-02336313,-84.26191,33.49179
2013-09-12,Total Coliform,Total,26000,MPN/100 ml,,USGS-02336313,-84.26191,33.49179
2013-09-12,Turbidity,Total,6.7,FNU,,USGS-02336313,-84.26191,33.49179
2014-09-30,Barometric pressure,,742,mm/Hg,,USGS-02336313,-84.26191,33.49179
2014-09-30,"Temperature, water",,21.5,deg C,,USGS-02336313,-84.26191,33.49179
2014-09-30,"Temperature, air",,24.1,deg C,,USGS-02336313,-84.26191,33.49179
2014-09-30,Stream flow,,0.61,ft3/s,Mean,USGS-02336313,-84.26191,33.49179
2014-09-30,Number of sampling points,,1,count,,USGS-02336313,-84.26191,33.49179
2014-09-30,"Height, gage",,0.54,ft,,USGS-02336313,-84.26191,33.49179
2014-09-30,Specific conductance,Total,214,uS/cm @25C,,USGS-02336313,-84.26191,33.49179
2014-09-30,"Acidity, (H+)",Total,0.00010,mg/l,,USGS-02336313,-84.26191,33.49179
2014-09-30,Oxygen,Dissolved,6.8,mg/l,,USGS-02336313,-84.26191,33.49179
2014-09-30,Oxygen,Dissolved,79,% saturatn,,USGS-02336313,-84.26191,33.49179
2014-09-30,pH,Total,7.0,std units,,USGS-02336313,-84.26191,33.49179
2014-09-30,"Height, gage",,0.16,m,,USGS-02336313,-84.26191,33.49179
2014-09-30,Stream flow,,0.02,m3/sec,Mean,USGS-02336313,-84.26191,33.49179
2014-09-30,Fecal Coliform,,26000,cfu/100ml,,USGS-02336313,-84.26191,33.49179
2014-09-30,Escherichia coli,,24000,MPN/100 ml,,USGS-02336313,-84.26191,33.49179
2014-09-30,Turbidity,Total,12,FNU,,USGS-02336313,-84.26191,33.49179
2017-02-21,Stream width measure,,9.00,ft,,USGS-02336313,-84.26191,33.49179
2017-02-21,"Temperature, water",,12.1,deg C,,USGS-02336313,-84.26191,33.49179
2017-02-21,Escherichia coli,,270,MPN/100 ml,,USGS-02336313,-84.26191,33.49179
2017-02-21,"Temperature, air",,15.9,deg C,,USGS-02336313,-84.26191,33.49179
2017-02-21,Barometric pressure,,742,mm/Hg,,USGS-02336313,-84.26191,33.49179
2017-02-21,Stream flow,,0.67,ft3/s,Mean,USGS-02336313,-84.26191,33.49179
2017-02-21,Number of sampling points,,1,count,,USGS-02336313,-84.26191,33.49179
2017-02-21,"Height, gage",,0.46,ft,,USGS-02336313,-84.26191,33.49179
2017-02-21,Specific conductance,Total,317,uS/cm @25C,,USGS-02336313,-84.26191,33.49179
2017-02-21,"Acidity, (H+)",Total,0.00006,mg/l,,USGS-02336313,-84.26191,33.49179
2017-02-21,Oxygen,Dissolved,10.0,mg/l,,USGS-02336313,-84.26191,33.49179
2017-02-21,Oxygen,Dissolved,95,% saturatn,,USGS-02336313,-84.26191,33.49179
2017-02-21,pH,Total,7.2,std units,,USGS-02336313,-84.26191,33.49179
2017-02-21,"Height, gage",,0.14,m,,USGS-02336313,-84.26191,33.49179
2017-02-21,Stream flow,,0.02,m3/sec,Mean,USGS-02336313,-84.26191,33.49179
2017-02-21,Fecal Coliform,,190,cfu/100ml,,USGS-02336313,-84.26191,33.49179
2017-02-21,Total Coliform,Total,3400,MPN/100 ml,,USGS-02336313,-84.26191,33.49179
2017-02-21,Turbidity,Total,3.8,FNU,,USGS-02336313,-84.26191,33.49179
2015-02-04,Stream width measure,,12.0,ft,,USGS-02336313,-84.26191,33.49179
2015-02-04,"Temperature, water",,5.7,deg C,,USGS-02336313,-84.26191,33.49179
2015-02-04,"Temperature, air",,11.3,deg C,,USGS-02336313,-84.26191,33.49179
2015-02-04,Barometric pressure,,743,mm/Hg,,USGS-02336313,-84.26191,33.49179
2015-02-04,Stream flow,,0.56,ft3/s,Mean,USGS-02336313,-84.26191,33.49179
2015-02-04,Number of sampling points,,1,count,,USGS-02336313,-84.26191,33.49179
2015-02-04,"Height, gage",,0.58,ft,,USGS-02336313,-84.26191,33.49179
2015-02-04,Specific conductance,Total,294,uS/cm @25C,,USGS-02336313,-84.26191,33.49179
2015-02-04,"Acidity, (H+)",Total,0.00007,mg/l,,USGS-02336313,-84.26191,33.49179
2015-02-04,Oxygen,Dissolved,11.9,mg/l,,USGS-02336313,-84.26191,33.49179
2015-02-04,Oxygen,Dissolved,97,% saturatn,,USGS-02336313,-84.26191,33.49179
2015-02-04,pH,Total,7.2,std units,,USGS-02336313,-84.26191,33.49179
2015-02-04,"Height, gage",,0.18,m,,USGS-02336313,-84.26191,33.49179
2015-02-04,Stream flow,,0.02,m3/sec,Mean,USGS-02336313,-84.26191,33.49179
2015-02-04,Fecal Coliform,,190,cfu/100ml,,USGS-02336313,-84.26191,33.49179
2015-02-04,Escherichia coli,,170,MPN/100 ml,,USGS-02336313,-84.26191,33.49179
2015-02-04,Total Coliform,Total,3900,MPN/100 ml,,USGS-02336313,-84.26191,33.49179
2015-02-04,Turbidity,Total,10,FNU,,USGS-02336313,-84.26191,33.49179
2013-03-20,"Temperature, water",,10.1,deg C,,USGS-02336313,-84.26191,33.49179
2013-03-20,"Temperature, air",,6.3,deg C,,USGS-02336313,-84.26191,33.49179
2013-03-20,Barometric pressure,,747,mm/Hg,,USGS-02336313,-84.26191,33.49179
2013-03-20,Stream flow,,0.73,ft3/s,Mean,USGS-02336313,-84.26191,33.49179
2013-03-20,Number of sampling points,,1,count,,USGS-02336313,-84.26191,33.49179
2013-03-20,"Height, gage",,0.55,ft,,USGS-02336313,-84.26191,33.49179
2013-03-20,Specific conductance,Total,243,uS/cm @25C,,USGS-02336313,-84.26191,33.49179
2013-03-20,"Acidity, (H+)",Total,0.00007,mg/l,,USGS-02336313,-84.26191,33.49179
2013-03-20,Oxygen,Dissolved,11.0,mg/l,,USGS-02336313,-84.26191,33.49179
2013-03-20,Oxygen,Dissolved,99,% saturatn,,USGS-02336313,-84.26191,33.49179
2013-03-20,pH,Total,7.2,std units,,USGS-02336313,-84.26191,33.49179
2013-03-20,"Height, gage",,0.17,m,,USGS-02336313,-84.26191,33.49179
2013-03-20,Stream flow,,0.02,m3/sec,Mean,USGS-02336313,-84.26191,33.49179
2013-03-20,Fecal Coliform,,390,cfu/100ml,,USGS-02336313,-84.26191,33.49179
2013-03-20,Escherichia coli,,650,MPN/100 ml,,USGS-02336313,-84.26191,33.49179
