ActivityStartDate,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,StatisticalBaseCode,MonitoringLocationIdentifier,LongitudeMeasure,LatitudeMeasure
2010-07-12,Calcium,Dissolved,5.41,mg/l,,USGS-02336728,-84.34054,33.44367
2010-07-12,Magnesium,Dissolved,1.35,mg/l,,USGS-02336728,-84.34054,33.44367
2010-07-12,Sodium,Dissolved,3.75,mg/l,,USGS-02336728,-84.34054,33.44367
2010-07-12,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.37,,,USGS-02336728,-84.34054,33.44367
2010-07-12,"Sodium, percent total cations",,27,%,,USGS-02336728,-84.34054,33.44367
2010-07-12,Potassium,Dissolved,2.48,mg/l,,USGS-02336728,-84.34054,33.44367
2010-07-12,Chloride,Dissolved,3.73,mg/l,,USGS-02336728,-84.34054,33.44367
2010-07-12,Sulfate,Dissolved,7.43,mg/l,,USGS-02336728,-84.34054,33.44367
2010-07-12,Silica,Dissolved,7.87,mg/l,,USGS-02336728,-84.34054,33.44367
2010-07-12,Escherichia coli,,11000,MPN/100 ml,,USGS-02336728,-84.34054,33.44367
2010-07-12,Chromium,Dissolved,0.26,ug/l,,USGS-02336728,-84.34054,33.44367
2010-07-12,Copper,Dissolved,3.0,ug/l,,USGS-02336728,-84.34054,33.44367
2010-07-12,Iron,Dissolved,290,ug/l,,USGS-02336728,-84.34054,33.44367
2010-07-12,Lead,Dissolved,0.807,ug/l,,USGS-02336728,-84.34054,33.44367
2010-07-12,Manganese,Dissolved,57.6,ug/l,,USGS-02336728,-84.34054,33.44367
2010-07-12,Nickel,Dissolved,1.5,ug/l,,USGS-02336728,-84.34054,33.44367
2010-07-12,Zinc,Dissolved,21.4,ug/l,,USGS-02336728,-84.34054,33.44367
2010-07-12,Aluminum,Dissolved,148,ug/l,,USGS-02336728,-84.34054,33.44367
2010-07-12,Alkalinity,Dissolved,19.3,mg/l CaCO3,,USGS-02336728,-84.34054,33.44367
2010-07-12,"Stream flow, max, storm event",,371,ft3/s,Maximum,USGS-02336728,-84.34054,33.44367
2010-07-12,Turbidity,Total,320,FNU,,USGS-02336728,-84.34054,33.44367
2010-07-12,Suspended Sediment Concentration (SSC),Suspended,91,%,,USGS-02336728,-84.34054,33.44367
2010-07-12,Nitrate,Dissolved,2.02,mg/l asNO3,,USGS-02336728,-84.34054,33.44367
2010-07-12,Nitrite,Dissolved,0.043,mg/l asNO2,,USGS-02336728,-84.34054,33.44367
2010-07-12,"Stream flow, mean, storm event",,182,ft3/s,Mean,USGS-02336728,-84.34054,33.44367
2010-07-12,Suspended Sediment Concentration (SSC),Suspended,562,mg/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Number of sampling points,,1,count,,USGS-02336728,-84.34054,33.44367
2010-01-30,Specific conductance,Total,92,uS/cm @25C,,USGS-02336728,-84.34054,33.44367
2010-01-30,"Acidity, (H+)",Total,0.00007,mg/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,pH,Total,7.1,std units,,USGS-02336728,-84.34054,33.44367
2010-01-30,Carbon dioxide,Total,3.6,mg/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,1.2,mg/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.74,mg/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Nitrite,Dissolved,0.007,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-01-30,Nitrate,Dissolved,0.497,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-01-30,Kjeldahl nitrogen,Dissolved,0.23,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-01-30,Kjeldahl nitrogen,Total,0.68,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-01-30,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.50,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-01-30,Orthophosphate,Dissolved,0.034,mg/l asPO4,,USGS-02336728,-84.34054,33.44367
2010-01-30,Phosphorus,Total,0.154,mg/l as P,,USGS-02336728,-84.34054,33.44367
2010-01-30,Phosphorus,Dissolved,0.014,mg/l as P,,USGS-02336728,-84.34054,33.44367
2010-01-30,Orthophosphate,Dissolved,0.011,mg/l as P,,USGS-02336728,-84.34054,33.44367
2010-01-30,"Hardness, Ca, Mg",,26.0,mg/l CaCO3,,USGS-02336728,-84.34054,33.44367
2010-01-30,"Hardness, non-carbonate",Dissolved,0.0,mg/l CaCO3,,USGS-02336728,-84.34054,33.44367
2010-01-30,Calcium,Dissolved,7.14,mg/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Magnesium,Dissolved,1.98,mg/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Sodium,Dissolved,4.32,mg/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.37,,,USGS-02336728,-84.34054,33.44367
2010-01-30,"Sodium, percent total cations",,25,%,,USGS-02336728,-84.34054,33.44367
2010-01-30,Potassium,Dissolved,1.88,mg/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Chloride,Dissolved,4.79,mg/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Sulfate,Dissolved,11.2,mg/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Silica,Dissolved,12.3,mg/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Cadmium,Dissolved,0.041,ug/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Chromium,Dissolved,0.27,ug/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Copper,Dissolved,1.8,ug/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Iron,Dissolved,342,ug/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Lead,Dissolved,0.551,ug/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Manganese,Dissolved,103,ug/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Nickel,Dissolved,1.2,ug/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Zinc,Dissolved,103,ug/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Aluminum,Dissolved,232,ug/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Alkalinity,Dissolved,25.0,mg/l CaCO3,,USGS-02336728,-84.34054,33.44367
2010-01-30,Escherichia coli,,5600,MPN/100 ml,,USGS-02336728,-84.34054,33.44367
2010-01-30,Total Coliform,Total,77000,MPN/100 ml,,USGS-02336728,-84.34054,33.44367
2010-01-30,"Stream flow, max, storm event",,303,ft3/s,Maximum,USGS-02336728,-84.34054,33.44367
2010-01-30,Turbidity,Total,100,FNU,,USGS-02336728,-84.34054,33.44367
2010-01-30,Total dissolved solids,Dissolved,62,mg/l,,USGS-02336728,-84.34054,33.44367
2010-01-30,Total dissolved solids,Dissolved,0.08,tons/ac ft,,USGS-02336728,-84.34054,33.44367
2010-01-30,Suspended Sediment Concentration (SSC),Suspended,99,%,,USGS-02336728,-84.34054,33.44367
2010-01-30,Nitrate,Dissolved,2.20,mg/l asNO3,,USGS-02336728,-84.34054,33.44367
2010-01-30,Nitrite,Dissolved,0.023,mg/l asNO2,,USGS-02336728,-84.34054,33.44367
2010-01-30,"Stream flow, mean, storm event",,72,ft3/s,Mean,USGS-02336728,-84.34054,33.44367
2010-01-30,Suspended Sediment Concentration (SSC),Suspended,122,mg/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,Number of sampling points,,1,count,,USGS-02336728,-84.34054,33.44367
2010-06-04,Specific conductance,Total,109,uS/cm @25C,,USGS-02336728,-84.34054,33.44367
2010-06-04,"Acidity, (H+)",Total,0.00004,mg/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,pH,Total,7.4,std units,,USGS-02336728,-84.34054,33.44367
2010-06-04,Carbon dioxide,Total,2.4,mg/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,1.0,mg/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.73,mg/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,Nitrite,Dissolved,0.010,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-06-04,Nitrate,Dissolved,0.440,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-06-04,Kjeldahl nitrogen,Dissolved,0.28,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-06-04,Kjeldahl nitrogen,Total,0.59,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-06-04,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.45,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-06-04,Orthophosphate,Dissolved,0.038,mg/l asPO4,,USGS-02336728,-84.34054,33.44367
2010-06-04,Phosphorus,Total,0.138,mg/l as P,,USGS-02336728,-84.34054,33.44367
2010-06-04,Phosphorus,Dissolved,0.009,mg/l as P,,USGS-02336728,-84.34054,33.44367
2010-06-04,Orthophosphate,Dissolved,0.013,mg/l as P,,USGS-02336728,-84.34054,33.44367
2010-06-04,"Hardness, Ca, Mg",,32.9,mg/l CaCO3,,USGS-02336728,-84.34054,33.44367
2010-06-04,"Hardness, non-carbonate",Dissolved,0.0,mg/l CaCO3,,USGS-02336728,-84.34054,33.44367
2010-06-04,Calcium,Dissolved,9.03,mg/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,Magnesium,Dissolved,2.50,mg/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,Sodium,Dissolved,5.60,mg/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.43,,,USGS-02336728,-84.34054,33.44367
2010-06-04,"Sodium, percent total cations",,25,%,,USGS-02336728,-84.34054,33.44367
2010-06-04,Potassium,Dissolved,2.52,mg/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,Chloride,Dissolved,5.09,mg/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,Sulfate,Dissolved,11.0,mg/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,Silica,Dissolved,15.0,mg/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,Chromium,Dissolved,0.18,ug/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,Copper,Dissolved,2.4,ug/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,Iron,Dissolved,243,ug/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,Lead,Dissolved,0.345,ug/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,Manganese,Dissolved,71.9,ug/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,Nickel,Dissolved,1.5,ug/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,Zinc,Dissolved,33.1,ug/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,Aluminum,Dissolved,112,ug/l,,USGS-02336728,-84.34054,33.44367
2010-06-04,Alkalinity,Dissolved,32.7,mg/l CaCO3,,USGS-02336728,-84.34054,33.44367
2010-06-04,"Stream flow, max, storm event",,155,ft3/s,Maximum,USGS-02336728,-84.34054,33.44367
2010-06-04,Turbidity,Total,93,FNU,,USGS-02336728,-84.34054,33.44367
2010-06-04,Suspended Sediment Concentration (SSC),Suspended,93,%,,USGS-02336728,-84.34054,33.44367
2010-06-04,Nitrate,Dissolved,1.95,mg/l asNO3,,USGS-02336728,-84.34054,33.44367
2010-06-04,Nitrite,Dissolved,0.033,mg/l asNO2,,USGS-02336728,-84.34054,33.44367
2010-06-04,"Stream flow, mean, storm event",,39,ft3/s,Mean,USGS-02336728,-84.34054,33.44367
2010-06-04,Suspended Sediment Concentration (SSC),Suspended,113,mg/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,Number of sampling points,,1,count,,USGS-02336728,-84.34054,33.44367
2010-05-28,Specific conductance,Total,49,uS/cm @25C,,USGS-02336728,-84.34054,33.44367
2010-05-28,"Acidity, (H+)",Total,0.00006,mg/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,pH,Total,7.2,std units,,USGS-02336728,-84.34054,33.44367
2010-05-28,Carbon dioxide,Total,1.3,mg/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,4.3,mg/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.80,mg/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,Nitrite,Dissolved,0.012,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-05-28,Nitrate,Dissolved,0.521,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-05-28,Kjeldahl nitrogen,Dissolved,0.27,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-05-28,Kjeldahl nitrogen,Total,3.7,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-05-28,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.53,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-05-28,Phosphorus,Total,0.65,mg/l as P,,USGS-02336728,-84.34054,33.44367
2010-05-28,Phosphorus,Dissolved,0.011,mg/l as P,,USGS-02336728,-84.34054,33.44367
2010-05-28,"Hardness, Ca, Mg",,12.8,mg/l CaCO3,,USGS-02336728,-84.34054,33.44367
2010-05-28,"Hardness, non-carbonate",Dissolved,0.0,mg/l CaCO3,,USGS-02336728,-84.34054,33.44367
2010-05-28,Calcium,Dissolved,3.68,mg/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,Magnesium,Dissolved,0.877,mg/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,Sodium,Dissolved,2.03,mg/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.25,,,USGS-02336728,-84.34054,33.44367
2010-05-28,"Sodium, percent total cations",,22,%,,USGS-02336728,-84.34054,33.44367
2010-05-28,Potassium,Dissolved,2.31,mg/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,Chloride,Dissolved,2.00,mg/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,Sulfate,Dissolved,5.77,mg/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,Silica,Dissolved,4.74,mg/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,Chromium,Dissolved,0.38,ug/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,Copper,Dissolved,3.4,ug/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,Iron,Dissolved,184,ug/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,Lead,Dissolved,0.489,ug/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,Manganese,Dissolved,21.1,ug/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,Nickel,Dissolved,1.5,ug/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,Zinc,Dissolved,12.2,ug/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,Aluminum,Dissolved,281,ug/l,,USGS-02336728,-84.34054,33.44367
2010-05-28,Alkalinity,Dissolved,11.9,mg/l CaCO3,,USGS-02336728,-84.34054,33.44367
2010-05-28,"Stream flow, max, storm event",,1160,ft3/s,Maximum,USGS-02336728,-84.34054,33.44367
2010-05-28,Turbidity,Total,580,FNU,,USGS-02336728,-84.34054,33.44367
2010-05-28,Suspended Sediment Concentration (SSC),Suspended,78,%,,USGS-02336728,-84.34054,33.44367
2010-05-28,Nitrate,Dissolved,2.31,mg/l asNO3,,USGS-02336728,-84.34054,33.44367
2010-05-28,Nitrite,Dissolved,0.038,mg/l asNO2,,USGS-02336728,-84.34054,33.44367
2010-05-28,"Stream flow, mean, storm event",,577,ft3/s,Mean,USGS-02336728,-84.34054,33.44367
2010-05-28,Suspended Sediment Concentration (SSC),Suspended,1420,mg/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,Number of sampling points,,1,count,,USGS-02336728,-84.34054,33.44367
2010-11-15,Specific conductance,Total,54,uS/cm @25C,,USGS-02336728,-84.34054,33.44367
2010-11-15,"Acidity, (H+)",Total,0.00007,mg/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,pH,Total,7.2,std units,,USGS-02336728,-84.34054,33.44367
2010-11-15,Carbon dioxide,Total,2.1,mg/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,2.1,mg/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.50,mg/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,Nitrite,Dissolved,0.005,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-11-15,Nitrate,Dissolved,0.214,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-11-15,Kjeldahl nitrogen,Dissolved,0.28,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-11-15,Kjeldahl nitrogen,Total,1.8,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-11-15,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.22,mg/l as N,,USGS-02336728,-84.34054,33.44367
2010-11-15,Orthophosphate,Dissolved,0.018,mg/l asPO4,,USGS-02336728,-84.34054,33.44367
2010-11-15,Phosphorus,Total,0.887,mg/l as P,,USGS-02336728,-84.34054,33.44367
2010-11-15,Phosphorus,Dissolved,0.016,mg/l as P,,USGS-02336728,-84.34054,33.44367
2010-11-15,Orthophosphate,Dissolved,0.006,mg/l as P,,USGS-02336728,-84.34054,33.44367
2010-11-15,"Hardness, Ca, Mg",,14.9,mg/l CaCO3,,USGS-02336728,-84.34054,33.44367
2010-11-15,Calcium,Dissolved,4.23,mg/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,Magnesium,Dissolved,1.06,mg/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,Sodium,Dissolved,2.36,mg/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.27,,,USGS-02336728,-84.34054,33.44367
2010-11-15,"Sodium, percent total cations",,22,%,,USGS-02336728,-84.34054,33.44367
2010-11-15,Potassium,Dissolved,2.69,mg/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,Chloride,Dissolved,2.64,mg/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,Sulfate,Dissolved,5.02,mg/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,Silica,Dissolved,6.12,mg/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,Chromium,Dissolved,0.28,ug/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,Copper,Dissolved,2.3,ug/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,Iron,Dissolved,353,ug/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,Lead,Dissolved,0.559,ug/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,Manganese,Dissolved,22.2,ug/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,Nickel,Dissolved,1.1,ug/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,Zinc,Dissolved,23.6,ug/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,Aluminum,Dissolved,161,ug/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,Alkalinity,Dissolved,16.6,mg/l CaCO3,,USGS-02336728,-84.34054,33.44367
2010-11-15,Escherichia coli,,8300,MPN/100 ml,,USGS-02336728,-84.34054,33.44367
2010-11-15,"Stream flow, max, storm event",,543,ft3/s,Maximum,USGS-02336728,-84.34054,33.44367
2010-11-15,Turbidity,Total,290,FNU,,USGS-02336728,-84.34054,33.44367
2010-11-15,Total dissolved solids,Dissolved,36,mg/l,,USGS-02336728,-84.34054,33.44367
2010-11-15,Total dissolved solids,Dissolved,0.05,tons/ac ft,,USGS-02336728,-84.34054,33.44367
2010-11-15,Suspended Sediment Concentration (SSC),Suspended,86,%,,USGS-02336728,-84.34054,33.44367
2010-11-15,Nitrate,Dissolved,0.947,mg/l asNO3,,USGS-02336728,-84.34054,33.44367
2010-11-15,Nitrite,Dissolved,0.016,mg/l asNO2,,USGS-02336728,-84.34054,33.44367
2010-11-15,"Stream flow, mean, storm event",,518,ft3/s,Mean,USGS-02336728,-84.34054,33.44367
2010-11-15,Suspended Sediment Concentration (SSC),Suspended,563,mg/l,,USGS-02336728,-84.34054,33.44367
2010-06-30,Number of sampling points,,1,count,,USGS-02336728,-84.34054,33.44367
