ActivityStartDate,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,StatisticalBaseCode,MonitoringLocationIdentifier,LongitudeMeasure,LatitudeMeasure
2017-12-12,Dimethachlor sulfonic acid,Dissolved,93.9,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Diuron-d6,Dissolved,102,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Thiabendazole-d4,Dissolved,99.0,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Albuterol-d9,Dissolved,107,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Diltiazem-d3,Dissolved,95.6,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Trimethoprim-d9,Dissolved,99.5,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Acetaminophen-d3,Dissolved,106,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Norfluoxetine-d6,Dissolved,115,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Methadone-d9,Dissolved,95.3,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Oxycodone-d3,Dissolved,109,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Hydrocodone-d3,Dissolved,98.1,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Temazepam-d5,Dissolved,101,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Caffeine-trimethyl-13C3,Dissolved,103,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Sulfamethoxazole-13C6,Dissolved,111,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Cotinine-d3,Dissolved,95.5,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Amphetamine-d6,Dissolved,98.9,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Codeine-d6,Dissolved,98.0,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Pseudoephedrine-d3,Dissolved,100,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Diphenhydramine-d3,Dissolved,101,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Fluoxetine-d6,Dissolved,92.9,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,Diazepam-D5,Dissolved,98.7,%,,USGS-02335450,-84.18565,33.59089
2017-12-12,"2,4-D-d3",Dissolved,85.7,%,,USGS-02335450,-84.18565,33.59089
