ActivityStartDate,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,StatisticalBaseCode,MonitoringLocationIdentifier,LongitudeMeasure,LatitudeMeasure
2014-05-06,Alachlor-d13,Dissolved,98.2,%,,USGS-02336526,-84.28271,33.47401
2014-05-06,Carbaryl-d7,Dissolved,95.4,%,,USGS-02336526,-84.28271,33.47401
2014-05-06,Carbendazim-d4,Dissolved,95.7,%,,USGS-02336526,-84.28271,33.47401
2014-05-06,Carbofuran-D3,Dissolved,110,%,,USGS-02336526,-84.28271,33.47401
2014-05-06,Deethylatrazine-d6,Dissolved,95.4,%,,USGS-02336526,-84.28271,33.47401
2014-05-06,Diazinon-D10,Dissolved,99.3,%,,USGS-02336526,-84.28271,33.47401
2014-05-06,Diflubenzuron-d4,Dissolved,101,%,,USGS-02336526,-84.28271,33.47401
2014-05-06,Hexazinone-d6,Dissolved,98.5,%,,USGS-02336526,-84.28271,33.47401
2014-05-06,Linuron-d6,Dissolved,103,%,,USGS-02336526,-84.28271,33.47401
2014-05-06,Malathion-D10,Dissolved,90.4,%,,USGS-02336526,-84.28271,33.47401
2014-05-06,Metolachlor-d6,Dissolved,102,%,,USGS-02336526,-84.28271,33.47401
2014-05-06,Nicosulfuron-d6,Dissolved,98.8,%,,USGS-02336526,-84.28271,33.47401
2014-05-06,Tebuconazole-d6,Dissolved,98.8,%,,USGS-02336526,-84.28271,33.47401
2014-05-06,Thiobencarb-d10,Dissolved,103,%,,USGS-02336526,-84.28271,33.47401
2014-05-06,cis-Permethrin-13C6,Dissolved,71.2,%,,USGS-02336526,-84.28271,33.47401
2014-05-06,Butachlor ESA,Dissolved,103,%,,USGS-02336526,-84.28271,33.47401
2014-05-06,Dimethachlor sulfonic acid,Dissolved,104,%,,USGS-02336526,-84.28271,33.47401
2014-05-06,Diuron-d6,Dissolved,101,%,,USGS-02336526,-84.28271,33.47401
2014-05-06,"2,4-D-d3",Dissolved,96.7,%,,USGS-02336526,-84.28271,33.47401
2014-08-01,"Stream flow, instantaneous",,4.4,ft3/s,,USGS-02336526,-84.28271,33.47401
2014-08-01,"Stream flow, instantaneous",,0.12,m3/sec,,USGS-02336526,-84.28271,33.47401
2014-10-09,Organic carbon,Dissolved,2.8,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Stream width measure,,16.0,ft,,USGS-02336526,-84.28271,33.47401
2014-04-22,"Temperature, water",,16.3,deg C,,USGS-02336526,-84.28271,33.47401
2014-04-22,Barometric pressure,,739,mm/Hg,,USGS-02336526,-84.28271,33.47401
2014-04-22,Wind velocity,,5.0,mph,,USGS-02336526,-84.28271,33.47401
2014-04-22,"Stream flow, instantaneous",,10,ft3/s,,USGS-02336526,-84.28271,33.47401
2014-04-22,Number of sampling points,,10,count,,USGS-02336526,-84.28271,33.47401
2014-04-22,"Height, gage",,3.42,ft,,USGS-02336526,-84.28271,33.47401
2014-04-22,Specific conductance,Total,257,uS/cm @25C,,USGS-02336526,-84.28271,33.47401
2014-04-22,"Acidity, (H+)",Total,0.00003,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Oxygen,Dissolved,10.2,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Oxygen,Dissolved,107,% saturatn,,USGS-02336526,-84.28271,33.47401
2014-04-22,pH,Total,7.5,std units,,USGS-02336526,-84.28271,33.47401
2014-04-22,Organic Nitrogen,Total,0.14,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Ammonia and ammonium,Dissolved,0.03,mg/l as N,,USGS-02336526,-84.28271,33.47401
2014-04-22,Nitrite,Dissolved,0.012,mg/l as N,,USGS-02336526,-84.28271,33.47401
2014-04-22,Nitrate,Dissolved,0.988,mg/l as N,,USGS-02336526,-84.28271,33.47401
2014-04-22,Inorganic nitrogen (nitrate and nitrite),Dissolved,1.00,mg/l as N,,USGS-02336526,-84.28271,33.47401
2014-04-22,Orthophosphate,Dissolved,0.041,mg/l asPO4,,USGS-02336526,-84.28271,33.47401
2014-04-22,Phosphorus,Total,0.029,mg/l as P,,USGS-02336526,-84.28271,33.47401
2014-04-22,Orthophosphate,Dissolved,0.013,mg/l as P,,USGS-02336526,-84.28271,33.47401
2014-04-22,"Hardness, Ca, Mg",,87.9,mg/l CaCO3,,USGS-02336526,-84.28271,33.47401
2014-04-22,Calcium,Dissolved,27.1,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Magnesium,Dissolved,4.93,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Sodium,Dissolved,13.7,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.64,,,USGS-02336526,-84.28271,33.47401
2014-04-22,"Sodium, percent total cations",,24,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Potassium,Dissolved,4.04,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Chloride,Dissolved,11.2,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Sulfate,Dissolved,33.6,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,"Height, gage",,1.04,m,,USGS-02336526,-84.28271,33.47401
2014-04-22,"Stream flow, instantaneous",,0.28,m3/sec,,USGS-02336526,-84.28271,33.47401
2014-04-22,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,1.17,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Oxygen-18/Oxygen-16 ratio,Dissolved,5.20,per mil,,USGS-02336526,-84.28271,33.47401
2014-04-22,Fipronil,Dissolved,1.05,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Fipronil Sulfide,Dissolved,1.19,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Diflubenzuron-d4,Dissolved,114,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,"1-(3,4-dichlorophenyl)-3-methyl urea",Dissolved,6.70,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,2-Isopropyl-6-methyl-4-pyrimidinol,Dissolved,28.1,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Nitrite,Dissolved,0.040,mg/l asNO2,,USGS-02336526,-84.28271,33.47401
2014-04-22,Tebuthiuron TP 104,Dissolved,6.87,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,"1H-Pyrazole-3-carboxamide, 5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-[(trifluoromethyl)sulfinyl]-",Dissolved,7.16,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Hydroxysimazine,Dissolved,3.8,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Diazinon-D10,Dissolved,87.5,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Suspended Sediment Concentration (SSC),Suspended,97,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Ammonia and ammonium,Dissolved,0.035,mg/l NH4,,USGS-02336526,-84.28271,33.47401
2014-04-22,Nitrate,Dissolved,4.38,mg/l asNO3,,USGS-02336526,-84.28271,33.47401
2014-04-22,Suspended Sediment Concentration (SSC),Suspended,4,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Suspended Sediment Discharge,Suspended,0.11,tons/day,,USGS-02336526,-84.28271,33.47401
2014-04-22,Nitrogen-15/14 ratio,Dissolved,9.64,per mil,,USGS-02336526,-84.28271,33.47401
2014-04-22,Specific conductance,Total,248,uS/cm @25C,,USGS-02336526,-84.28271,33.47401
2014-04-22,3-Phenoxybenzoic acid-13C6,Dissolved,103,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Acetochlor-d11,Dissolved,99.4,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Alachlor-d13,Dissolved,97.3,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Carbaryl-d7,Dissolved,63.2,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Carbendazim-d4,Dissolved,99.4,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Carbofuran-D3,Dissolved,86.6,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Deethylatrazine-d6,Dissolved,103,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Hexazinone-d6,Dissolved,105,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Linuron-d6,Dissolved,107,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Malathion-D10,Dissolved,43.9,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Metolachlor-d6,Dissolved,106,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Nicosulfuron-d6,Dissolved,101,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Tebuconazole-d6,Dissolved,103,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Thiobencarb-d10,Dissolved,96.5,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,cis-Permethrin-13C6,Dissolved,40.1,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Butachlor ESA,Dissolved,109,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Dimethachlor sulfonic acid,Dissolved,97.1,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Diuron-d6,Dissolved,103,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,"2,4-D-d3",Dissolved,95.9,%,,USGS-02336526,-84.28271,33.47401
2014-10-09,"Temperature, water",,19.3,deg C,,USGS-02336526,-84.28271,33.47401
2014-10-09,Barometric pressure,,739,mm/Hg,,USGS-02336526,-84.28271,33.47401
2014-10-09,Specific conductance,Total,259,uS/cm @25C,,USGS-02336526,-84.28271,33.47401
2014-10-09,"Acidity, (H+)",Total,0.00007,mg/l,,USGS-02336526,-84.28271,33.47401
2014-10-09,Oxygen,Dissolved,7.4,mg/l,,USGS-02336526,-84.28271,33.47401
2014-10-09,Oxygen,Dissolved,83,% saturatn,,USGS-02336526,-84.28271,33.47401
2014-10-09,pH,Total,7.2,std units,,USGS-02336526,-84.28271,33.47401
2014-10-09,"Biomass, periphyton",,1016.3,g/m2,,USGS-02336526,-84.28271,33.47401
2014-10-09,"Biomass, periphyton",,1063.1,g/m2,,USGS-02336526,-84.28271,33.47401
2014-10-09,"Biomass, periphyton",,46.8,g/m2,,USGS-02336526,-84.28271,33.47401
2014-10-09,Pheophytin a,,32.6,mg/m2,,USGS-02336526,-84.28271,33.47401
2014-10-09,Biomass/chlorophyll ratio,,894,,,USGS-02336526,-84.28271,33.47401
2014-10-09,Chlorophyll a,,52.3,mg/m2,,USGS-02336526,-84.28271,33.47401
2014-04-22,Diazinon-D10,Dissolved,89.7,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Atrazine,Dissolved,9.21,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Hexazinone,Dissolved,5.89,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Diflubenzuron-d4,Dissolved,120,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Simazine,Dissolved,52.8,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Fipronil,Dissolved,1.42,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Fipronil Sulfone,Dissolved,2.07,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Hexazinone-d6,Dissolved,109,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Prometon,Dissolved,1.87,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Linuron-d6,Dissolved,109,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Imidacloprid,Dissolved,9.08,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Malathion-D10,Dissolved,95.4,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Metolachlor-d6,Dissolved,108,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Bromacil,Dissolved,151,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Nicosulfuron-d6,Dissolved,110,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Tebuconazole-d6,Dissolved,109,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Thiobencarb-d10,Dissolved,114,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,"1H-Pyrazole-3-carboxamide, 5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-[(trifluoromethyl)sulfinyl]-",Dissolved,9.29,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Hydroxysimazine,Dissolved,6.7,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,2-Hydroxyatrazine,Dissolved,2.99,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Propoxur,Dissolved,1.41,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,cis-Permethrin-13C6,Dissolved,116,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Sulfometuron methyl,Dissolved,299,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Tebuthiuron,Dissolved,41.8,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Butachlor ESA,Dissolved,117,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Tebuthiuron Transformation Product 108,Dissolved,36.8,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-22,Dimethachlor sulfonic acid,Dissolved,109,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,3-Phenoxybenzoic acid-13C6,Dissolved,106,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Acetochlor-d11,Dissolved,116,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Alachlor-d13,Dissolved,110,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Carbaryl-d7,Dissolved,107,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Carbendazim-d4,Dissolved,111,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Carbofuran-D3,Dissolved,112,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Deethylatrazine-d6,Dissolved,99.4,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,Diuron-d6,Dissolved,112,%,,USGS-02336526,-84.28271,33.47401
2014-04-22,"2,4-D-d3",Dissolved,102,%,,USGS-02336526,-84.28271,33.47401
2014-04-15,Stream width measure,,20.0,ft,,USGS-02336526,-84.28271,33.47401
2014-04-15,"Temperature, water",,16.7,deg C,,USGS-02336526,-84.28271,33.47401
2014-04-15,Barometric pressure,,735,mm/Hg,,USGS-02336526,-84.28271,33.47401
2014-04-15,Wind velocity,,10,mph,,USGS-02336526,-84.28271,33.47401
2014-04-15,"Stream flow, instantaneous",,42,ft3/s,,USGS-02336526,-84.28271,33.47401
2014-04-15,Number of sampling points,,10,count,,USGS-02336526,-84.28271,33.47401
2014-04-15,"Height, gage",,4.05,ft,,USGS-02336526,-84.28271,33.47401
2014-04-15,Specific conductance,Total,101,uS/cm @25C,,USGS-02336526,-84.28271,33.47401
2014-04-15,"Acidity, (H+)",Total,0.00010,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Oxygen,Dissolved,8.2,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Oxygen,Dissolved,88,% saturatn,,USGS-02336526,-84.28271,33.47401
2014-04-15,pH,Total,7.0,std units,,USGS-02336526,-84.28271,33.47401
2014-04-15,Nitrite,Dissolved,0.016,mg/l as N,,USGS-02336526,-84.28271,33.47401
2014-04-15,Nitrate,Dissolved,0.327,mg/l as N,,USGS-02336526,-84.28271,33.47401
2014-04-15,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.343,mg/l as N,,USGS-02336526,-84.28271,33.47401
2014-04-15,Orthophosphate,Dissolved,0.104,mg/l asPO4,,USGS-02336526,-84.28271,33.47401
2014-04-15,Phosphorus,Total,0.116,mg/l as P,,USGS-02336526,-84.28271,33.47401
2014-04-15,Orthophosphate,Dissolved,0.034,mg/l as P,,USGS-02336526,-84.28271,33.47401
2014-04-15,"Hardness, Ca, Mg",,32.8,mg/l CaCO3,,USGS-02336526,-84.28271,33.47401
2014-04-15,Calcium,Dissolved,10.6,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Magnesium,Dissolved,1.56,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Sodium,Dissolved,4.62,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.35,,,USGS-02336526,-84.28271,33.47401
2014-04-15,"Sodium, percent total cations",,21,%,,USGS-02336526,-84.28271,33.47401
2014-04-15,Potassium,Dissolved,3.43,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Chloride,Dissolved,3.50,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Sulfate,Dissolved,8.88,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,"Height, gage",,1.23,m,,USGS-02336526,-84.28271,33.47401
2014-04-15,"Stream flow, instantaneous",,1.2,m3/sec,,USGS-02336526,-84.28271,33.47401
2014-04-15,Aminomethylphosphonic acid,Dissolved,0.57,ug/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Glyphosate,Dissolved,2.8,ug/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,0.91,mg/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Atrazine,Dissolved,120,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Hexazinone,Dissolved,2.16,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Piperonyl butoxide,Dissolved,2.1,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Simazine,Dissolved,164,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Azoxystrobin,Dissolved,6.62,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Diuron,Dissolved,29.6,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Fipronil,Dissolved,4.40,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Fipronil Sulfone,Dissolved,1.25,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Acetaminophen,Dissolved,31.2,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Caffeine,Dissolved,117,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Cotinine,Dissolved,20.1,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,"Acetamide, 2-(diethylamino)-N-(2,6-dimethylphenyl)-",Dissolved,3.68,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Metformin,Dissolved,77.3,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Nicotine,Dissolved,196,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Tolyl triazole,Dissolved,3250,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Norflurazon,Dissolved,0.94,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,"1-(3,4-dichlorophenyl)-3-methyl urea",Dissolved,6.09,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Imidacloprid,Dissolved,12.3,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,"2,4-D",Dissolved,1560,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Acephate,Dissolved,15.0,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Bromacil,Dissolved,46.5,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Desisopropyl atrazine,Dissolved,20.5,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Desmethylnorflurazon,Dissolved,5.50,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,"1H-Pyrazole-3-carboxamide, 5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-[(trifluoromethyl)sulfinyl]-",Dissolved,2.80,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Hydroxysimazine,Dissolved,5.8,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,MCPA,Dissolved,110,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,2-Hydroxyatrazine,Dissolved,5.67,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Propazine,Dissolved,0.74,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Propoxur,Dissolved,5.84,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Sulfometuron methyl,Dissolved,3510,ng/l,,USGS-02336526,-84.28271,33.47401
2014-04-15,Tebuthiuron,Dissolved,26.8,ng/l,,USGS-02336526,-84.28271,33.47401
